gene_id,ortholog_genes_Ps,intron_id_Tt,intron_id_Pc,intron_id_Pt,intron_id,intron_age,intron_gc_content,intron_width
000185F_DK2_H2.30,1,NA,NA,NA,000185F_DK2_H2_38113_38135,1,13.043478260869565,23
000185F_DK2_H2.36,1,NA,scaffold_0051_2268_2290,scaffold51_182_30328_30350,000185F_DK2_H2_42823_42842,2,15,20
000185F_DK2_H2.37,1,chr_118_254176_254258,scaffold_0015_153896_153918,scaffold51_81_192008_192032,000185F_DK2_H2_43616_43638,3,13.043478260869565,23
000185F_DK2_H2.39,1,NA,NA,NA,000185F_DK2_H2_47417_47438,1,13.636363636363637,22
000185F_DK2_H2.39,1,NA,NA,NA,000185F_DK2_H2_48340_48394,1,18.181818181818183,55
000185F_DK2_H2.40,1,NA,NA,scaffold51_59_226458_226484,000185F_DK2_H2_48788_48809,2,18.181818181818183,22
000185F_DK2_H2.40,1,NA,NA,NA,000185F_DK2_H2_48996_49017,1,22.727272727272727,22
000185F_DK2_H2.41,1,NA,scaffold_0001_486027_486048,scaffold51_35_337497_337519,000185F_DK2_H2_50068_50087,2,25,20
000185F_DK2_H2.41,1,NA,scaffold_0001_486068_486092,NA,000185F_DK2_H2_50027_50051,2,24,25
000185F_DK2_H2.41,1,NA,scaffold_0001_486229_486248,scaffold51_35_337700_337725,000185F_DK2_H2_49867_49890,2,20.833333333333336,24
000185F_DK2_H2.41,1,NA,scaffold_0001_486428_486452,scaffold51_35_337905_337929,000185F_DK2_H2_49642_49687,2,10.869565217391305,46
000185F_DK2_H2.41,1,NA,NA,NA,000185F_DK2_H2_50321_50344,1,25,24
000185F_DK2_H2.44,1,chr_116_471379_471522,scaffold_0001_482967_482989,scaffold51_17_237157_237181,000185F_DK2_H2_53436_53460,3,12,25
000185F_DK2_H2.44,1,chr_116_472143_472329,scaffold_0001_483394_483415,scaffold51_17_236730_236752,000185F_DK2_H2_53865_53895,3,6.451612903225806,31
000185F_DK2_H2.44,1,chr_116_472507_472565,scaffold_0001_483593_483614,scaffold51_17_236528_236552,000185F_DK2_H2_54073_54097,3,16,25
000185F_DK2_H2.44,1,NA,NA,NA,000185F_DK2_H2_54446_54475,1,23.333333333333332,30
000185F_DK2_H2.44,1,NA,NA,NA,000185F_DK2_H2_54766_54833,1,20.588235294117645,68
000185F_DK2_H2.44,1,NA,NA,NA,000185F_DK2_H2_55592_55616,1,12,25
000185F_DK2_H2.44,1,NA,NA,NA,000185F_DK2_H2_55855_55887,1,15.151515151515152,33
000185F_DK2_H2.5,1,NA,scaffold_0002_107504_107526,NA,000185F_DK2_H2_6827_6871,2,13.333333333333334,45
000185F_DK2_H2.5,1,NA,scaffold_0002_107710_107731,scaffold51_25_147735_147757,000185F_DK2_H2_7046_7065,2,35,20
000185F_DK2_H2.5,1,NA,scaffold_0002_108040_108059,scaffold51_25_147397_147422,000185F_DK2_H2_7313_7333,2,14.285714285714285,21
000185F_DK2_H2.7,1,NA,NA,NA,000185F_DK2_H2_8617_8636,1,25,20
000185F_DK2_H2.7,1,NA,NA,NA,000185F_DK2_H2_9087_9107,1,14.285714285714285,21
000185F_DK2_H2.8,1,NA,scaffold_0055_239909_239930,scaffold51_176_58880_58904,000185F_DK2_H2_10737_10764,2,17.857142857142858,28
000185F_DK2_H2.8,1,NA,scaffold_0055_240032_240054,scaffold51_176_59006_59031,000185F_DK2_H2_10613_10635,2,17.391304347826086,23
000185F_DK2_H2.8,1,NA,scaffold_0055_240857_240879,scaffold51_176_59841_59863,000185F_DK2_H2_9695_9717,2,13.043478260869565,23
000185F_DK2_H2.8,1,NA,NA,NA,000185F_DK2_H2_10293_10319,1,14.814814814814811,27
000185F_DK2_H2.8,1,NA,NA,NA,000185F_DK2_H2_10500_10530,1,9.67741935483871,31
000185F_DK2_H2.8,1,NA,NA,NA,000185F_DK2_H2_10865_10885,1,23.809523809523807,21
000187F_DK2_H1.10,1,NA,scaffold_0020_168485_168508,scaffold51_6_114692_114716,000187F_DK2_H1_11818_11839,2,9.090909090909092,22
000187F_DK2_H1.10,1,NA,NA,NA,000187F_DK2_H1_11463_11485,1,26.08695652173913,23
000187F_DK2_H1.10,1,NA,NA,NA,000187F_DK2_H1_11575_11644,1,22.857142857142858,70
000187F_DK2_H1.10,1,NA,NA,NA,000187F_DK2_H1_12731_12794,1,17.1875,64
000187F_DK2_H1.11,1,chr_105_113779_113831,scaffold_0043_46941_46962,scaffold51_89_43991_44015,000187F_DK2_H1_14799_14825,3,14.814814814814811,27
000187F_DK2_H1.11,1,chr_105_115883_116010,scaffold_0043_48620_48641,scaffold51_89_45673_45695,000187F_DK2_H1_13128_13148,3,9.523809523809524,21
000187F_DK2_H1.11,1,chr_105_116090_116207,scaffold_0043_48730_48752,scaffold51_89_45784_45811,000187F_DK2_H1_13022_13048,3,11.11111111111111,27
000187F_DK2_H1.11,1,NA,scaffold_0043_48274_48295,scaffold51_89_45324_45348,000187F_DK2_H1_13467_13489,2,8.695652173913043,23
000187F_DK2_H1.11,1,NA,NA,NA,000187F_DK2_H1_14354_14384,1,12.903225806451612,31
000187F_DK2_H1.12,1,NA,scaffold_0004_152869_152890,scaffold51_84_272958_272980;scaffold51_117_234308_234329,000187F_DK2_H1_15187_15209,2,21.73913043478261,23
000187F_DK2_H1.13,1,chr_058_1610919_1610978,scaffold_0041_141264_141287,scaffold51_11_497068_497089,000187F_DK2_H1_15548_15569,3,18.181818181818183,22
000187F_DK2_H1.13,1,NA,NA,NA,000187F_DK2_H1_16394_16491,1,21.428571428571427,98
000187F_DK2_H1.14,1,NA,scaffold_0020_91961_91981,scaffold51_66_350200_350228,000187F_DK2_H1_16949_16971,2,21.73913043478261,23
000187F_DK2_H1.14,1,NA,scaffold_0020_92335_92355,NA,000187F_DK2_H1_17316_17337,2,18.181818181818183,22
000187F_DK2_H1.16,1,chr_001_727879_727989,scaffold_0020_173326_173347,scaffold51_3_708837_708864,000187F_DK2_H1_18412_18432,3,19.047619047619047,21
000187F_DK2_H1.16,1,NA,scaffold_0020_172284_172304,scaffold51_3_707783_707807,000187F_DK2_H1_19407_19429,2,17.391304347826086,23
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_21044_21068,1,20,25
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_21210_21234,1,16,25
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_21889_21911,1,17.391304347826086,23
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_22159_22187,1,17.24137931034483,29
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_22504_22529,1,7.6923076923076925,26
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_23076_23098,1,17.391304347826086,23
000187F_DK2_H1.17,1,NA,NA,NA,000187F_DK2_H1_23452_23480,1,13.79310344827586,29
000187F_DK2_H1.18,1,NA,scaffold_0020_171344_171365,scaffold51_62_217040_217061,000187F_DK2_H1_24328_24353,2,11.538461538461538,26
000187F_DK2_H1.2,1,NA,scaffold_0029_142114_142134,scaffold51_11_428239_428263,000187F_DK2_H1_3622_3645,2,12.5,24
000187F_DK2_H1.2,1,NA,scaffold_0029_142255_142276,scaffold51_11_428094_428118,000187F_DK2_H1_3477_3501,2,12,25
000187F_DK2_H1.2,1,NA,scaffold_0029_145020_145042,scaffold51_11_425325_425349,000187F_DK2_H1_727_749,2,21.73913043478261,23
000187F_DK2_H1.20,1,NA,NA,NA,000187F_DK2_H1_25218_25242,1,16,25
000187F_DK2_H1.20,1,NA,NA,NA,000187F_DK2_H1_25408_25456,1,16.3265306122449,49
000187F_DK2_H1.20,1,NA,NA,NA,000187F_DK2_H1_25606_25661,1,33.92857142857143,56
000187F_DK2_H1.20,1,NA,NA,NA,000187F_DK2_H1_26538_26560,1,17.391304347826086,23
000187F_DK2_H1.20,1,NA,NA,NA,000187F_DK2_H1_26848_26873,1,15.384615384615383,26
000187F_DK2_H1.20,1,NA,NA,NA,000187F_DK2_H1_27187_27215,1,20.689655172413794,29
000187F_DK2_H1.21,1,NA,scaffold_0043_23807_23830,scaffold51_83_271853_271874,000187F_DK2_H1_28806_28826,2,9.523809523809524,21
000187F_DK2_H1.21,1,NA,NA,NA,000187F_DK2_H1_27641_27664,1,16.666666666666664,24
000187F_DK2_H1.21,1,NA,NA,NA,000187F_DK2_H1_28955_28976,1,13.636363636363637,22
000187F_DK2_H1.21,1,NA,NA,NA,000187F_DK2_H1_29669_29692,1,20.833333333333336,24
000187F_DK2_H1.24,1,NA,scaffold_0029_245375_245394,scaffold51_3_241818_241843,000187F_DK2_H1_33771_33793,2,21.73913043478261,23
000187F_DK2_H1.24,1,NA,scaffold_0029_245588_245609,scaffold51_3_242037_242058,000187F_DK2_H1_33545_33571,2,14.814814814814811,27
000187F_DK2_H1.24,1,NA,scaffold_0029_247137_247159,scaffold51_3_243597_243622,000187F_DK2_H1_31948_31972,2,12,25
000187F_DK2_H1.24,1,NA,scaffold_0029_247407_247429,scaffold51_3_243870_243891,000187F_DK2_H1_31676_31700,2,12,25
000187F_DK2_H1.24,1,NA,scaffold_0029_247616_247640,scaffold51_3_244078_244105,000187F_DK2_H1_31460_31483,2,16.666666666666664,24
000187F_DK2_H1.24,1,NA,NA,NA,000187F_DK2_H1_32267_32292,1,7.6923076923076925,26
000187F_DK2_H1.24,1,NA,NA,NA,000187F_DK2_H1_33953_33979,1,18.51851851851852,27
000187F_DK2_H1.25,1,NA,scaffold_0029_244742_244763,scaffold51_6_511101_511126,000187F_DK2_H1_34277_34298,2,13.636363636363637,22
000187F_DK2_H1.26,1,NA,scaffold_0041_266820_266839,scaffold51_3_532725_532750,000187F_DK2_H1_35222_35245,2,20.833333333333336,24
000187F_DK2_H1.26,1,NA,scaffold_0041_267470_267490,NA,000187F_DK2_H1_35854_35876,2,13.043478260869565,23
000187F_DK2_H1.26,1,NA,NA,scaffold51_3_532430_532451,000187F_DK2_H1_34923_34945,2,17.391304347826086,23
000187F_DK2_H1.26,1,NA,NA,NA,000187F_DK2_H1_35441_35463,1,13.043478260869565,23
000187F_DK2_H1.26,1,NA,NA,NA,000187F_DK2_H1_37442_37462,1,14.285714285714285,21
000187F_DK2_H1.3,1,NA,scaffold_0020_97201_97222,NA,000187F_DK2_H1_4065_4087,2,17.391304347826086,23
000187F_DK2_H1.3,1,NA,NA,NA,000187F_DK2_H1_4316_4336,1,14.285714285714285,21
000187F_DK2_H1.3,1,NA,NA,NA,000187F_DK2_H1_4582_4603,1,18.181818181818183,22
000187F_DK2_H1.30,1,NA,scaffold_0006_281354_281374,scaffold51_131_65019_65041,000187F_DK2_H1_43517_43542,2,7.6923076923076925,26
000187F_DK2_H1.30,1,NA,scaffold_0006_281849_281871,scaffold51_131_65516_65537,000187F_DK2_H1_44017_44041,2,8,25
000187F_DK2_H1.30,1,NA,NA,NA,000187F_DK2_H1_41886_41908,1,13.043478260869565,23
000187F_DK2_H1.31,1,NA,scaffold_0092_50184_50204,NA,000187F_DK2_H1_48915_48939,2,24,25
000187F_DK2_H1.31,1,NA,scaffold_0092_50518_50539,scaffold51_132_130884_130909,000187F_DK2_H1_48582_48607,2,23.076923076923077,26
000187F_DK2_H1.31,1,NA,NA,scaffold51_132_131518_131543,000187F_DK2_H1_47929_47951,2,17.391304347826086,23
000187F_DK2_H1.31,1,NA,NA,scaffold51_132_135084_135108,000187F_DK2_H1_44446_44468,2,21.73913043478261,23
000187F_DK2_H1.31,1,NA,NA,NA,000187F_DK2_H1_45775_45799,1,8,25
000187F_DK2_H1.31,1,NA,NA,NA,000187F_DK2_H1_48330_48351,1,18.181818181818183,22
000187F_DK2_H1.31,1,NA,NA,NA,000187F_DK2_H1_49243_49342,1,24,100
000187F_DK2_H1.4,1,NA,scaffold_0004_19391_19411,scaffold51_58_391449_391474,000187F_DK2_H1_6252_6274,2,13.043478260869565,23
000187F_DK2_H1.40,1,NA,scaffold_0067_41136_41157,scaffold51_67_145377_145404,000187F_DK2_H1_59377_59398,2,13.636363636363637,22
000187F_DK2_H1.40,1,NA,NA,NA,000187F_DK2_H1_59675_59694,1,25,20
000187F_DK2_H1.41,1,NA,scaffold_0067_40304_40325,scaffold51_79_193914_193939,000187F_DK2_H1_60181_60203,2,13.043478260869565,23
000187F_DK2_H1.42,1,chr_077_32161_32286,scaffold_0067_40053_40074,scaffold51_67_146202_146223;scaffold51_76_165972_165993,000187F_DK2_H1_60464_60492,3,6.896551724137931,29
000187F_DK2_H1.45,1,NA,scaffold_0152_1435_1457,scaffold51_14_262716_262742;scaffold51_42_298984_299009,000187F_DK2_H1_62481_62505,2,16,25
000187F_DK2_H1.45,1,NA,NA,NA,000187F_DK2_H1_62568_62593,1,19.230769230769234,26
000187F_DK2_H1.46,1,chr_138_1580064_1580147,NA,scaffold51_79_194402_194433,000187F_DK2_H1_62904_62927,3,20.833333333333336,24
000187F_DK2_H1.46,1,chr_138_1580361_1580411,scaffold_0067_39465_39486,scaffold51_79_194594_194619,000187F_DK2_H1_63088_63109,3,18.181818181818183,22
000187F_DK2_H1.46,1,chr_138_1580494_1580557,scaffold_0067_39363_39382,scaffold51_79_194702_194726,000187F_DK2_H1_63192_63211,3,20,20
000187F_DK2_H1.46,1,chr_138_1580597_1580657,scaffold_0067_39304_39323,scaffold51_79_194766_194790,000187F_DK2_H1_63251_63269,3,26.31578947368421,19
000187F_DK2_H1.46,1,NA,scaffold_0067_39748_39769,scaffold51_79_194292_194321,000187F_DK2_H1_62800_62823,2,8.333333333333332,24
000187F_DK2_H1.5,1,NA,scaffold_0004_19945_19966,NA,000187F_DK2_H1_6805_6829,2,16,25
000187F_DK2_H1.7,1,NA,NA,scaffold51_58_389678_389699,000187F_DK2_H1_9150_9173,2,12.5,24
000187F_DK2_H1.7,1,NA,NA,NA,000187F_DK2_H1_8517_8540,1,8.333333333333332,24
000187F_DK2_H1.9,1,NA,scaffold_0020_94730_94752,scaffold51_58_388257_388277,000187F_DK2_H1_10613_10634,2,22.727272727272727,22
000187F_DK2_H1.9,1,NA,NA,scaffold51_58_388137_388163,000187F_DK2_H1_10728_10751,2,16.666666666666664,24
000187F_DK2_H2.28,1,NA,scaffold_0006_278781_278804,NA,000187F_DK2_H2_39928_39955,2,32.142857142857146,28
000187F_DK2_H2.28,1,NA,scaffold_0006_278929_278949,scaffold51_131_62571_62598,000187F_DK2_H2_40089_40111,2,21.73913043478261,23
000187F_DK2_H2.28,1,NA,scaffold_0006_279112_279132,scaffold51_131_62761_62785,000187F_DK2_H2_41261_41281,2,14.285714285714285,21
000187F_DK2_H2.28,1,NA,scaffold_0006_279318_279338,scaffold51_131_62971_62994,000187F_DK2_H2_41470_41495,2,19.230769230769234,26
000187F_DK2_H2.28,1,NA,NA,NA,000187F_DK2_H2_40274_40295,1,13.636363636363637,22
000187F_DK2_H2.28,1,NA,NA,NA,000187F_DK2_H2_40484_40519,1,19.444444444444446,36
000187F_DK2_H2.28,1,NA,NA,NA,000187F_DK2_H2_40922_40953,1,25,32
000187F_DK2_H2.38,1,NA,scaffold_0006_282299_282319,scaffold51_139_97600_97623,000187F_DK2_H2_53798_53819,2,18.181818181818183,22
000187F_DK2_H2.38,1,NA,scaffold_0006_282875_282894,scaffold51_139_98184_98208,000187F_DK2_H2_53231_53258,2,14.285714285714285,28
000187F_DK2_H2.38,1,NA,scaffold_0006_283057_283079,scaffold51_139_98371_98398,000187F_DK2_H2_53046_53068,2,13.043478260869565,23
000187F_DK2_H2.38,1,NA,scaffold_0006_283186_283207,scaffold51_139_98505_98529,000187F_DK2_H2_52916_52939,2,25,24
000187F_DK2_H2.38,1,NA,NA,scaffold51_139_97701_97725,000187F_DK2_H2_53695_53720,2,23.076923076923077,26
000187F_DK2_H2.39,1,NA,NA,scaffold51_165_60230_60252,000187F_DK2_H2_54325_54348,2,16.666666666666664,24
000187F_DK2_H2.39,1,NA,NA,NA,000187F_DK2_H2_54432_54451,1,25,20
000187F_DK2_H2.39,1,NA,NA,NA,000187F_DK2_H2_54768_54801,1,17.647058823529413,34
000187F_DK2_H2.39,1,NA,NA,NA,000187F_DK2_H2_55053_55075,1,17.391304347826086,23
000187F_DK2_H2.39,1,NA,NA,NA,000187F_DK2_H2_55198_55217,1,25,20
000187F_DK2_H2.39,1,NA,NA,NA,000187F_DK2_H2_56240_56261,1,18.181818181818183,22
000187F_DK2_H2.39,1,NA,NA,NA,000187F_DK2_H2_56349_56371,1,17.391304347826086,23
000187F_DK2_H2.46,1,NA,scaffold_0046_164143_164166,scaffold51_20_298432_298456,000187F_DK2_H2_61384_61411,2,10.714285714285714,28
000187F_DK2_H2.46,1,NA,scaffold_0046_164915_164936,scaffold51_20_297596_297620,000187F_DK2_H2_62175_62200,2,11.538461538461538,26
000187F_DK2_H2.46,1,NA,NA,NA,000187F_DK2_H2_61163_61185,1,8.695652173913043,23
000187F_DK2_H2.8,1,chr_071_479767_479820,scaffold_0004_23386_23407,scaffold51_58_388855_388879,000187F_DK2_H2_10025_10047,3,17.391304347826086,23
000189F_DK2_H1.13,1,NA,scaffold_0061_41736_41757,scaffold51_21_556068_556092,000189F_DK2_H1_25877_25899,2,8.695652173913043,23
000189F_DK2_H1.13,1,NA,scaffold_0061_41859_41882,scaffold51_21_555939_555966,000189F_DK2_H1_25753_25775,2,8.695652173913043,23
000189F_DK2_H1.13,1,NA,scaffold_0061_42072_42093,scaffold51_21_555725_555749,000189F_DK2_H1_25542_25569,2,14.285714285714285,28
000189F_DK2_H1.13,1,NA,scaffold_0061_42996_43017,NA,000189F_DK2_H1_24589_24610,2,18.181818181818183,22
000189F_DK2_H1.13,1,NA,scaffold_0061_45335_45356,scaffold51_21_552424_552450,000189F_DK2_H1_22213_22237,2,12,25
000189F_DK2_H1.13,1,NA,NA,NA,000189F_DK2_H1_21994_22016,1,21.73913043478261,23
000189F_DK2_H1.13,1,NA,NA,NA,000189F_DK2_H1_22411_22437,1,18.51851851851852,27
000189F_DK2_H1.13,1,NA,NA,NA,000189F_DK2_H1_23724_23747,1,16.666666666666664,24
000189F_DK2_H1.13,1,NA,NA,NA,000189F_DK2_H1_24402_24424,1,13.043478260869565,23
000189F_DK2_H1.13,1,NA,NA,NA,000189F_DK2_H1_25296_25318,1,17.391304347826086,23
000189F_DK2_H1.15,1,NA,scaffold_0078_153689_153709,scaffold51_21_557053_557076,000189F_DK2_H1_27090_27113,2,12.5,24
000189F_DK2_H1.17,1,NA,NA,scaffold51_140_224071_224098,000189F_DK2_H1_29757_29779,2,17.391304347826086,23
000189F_DK2_H1.17,1,NA,NA,NA,000189F_DK2_H1_29423_29445,1,21.73913043478261,23
000189F_DK2_H1.17,1,NA,NA,NA,000189F_DK2_H1_29580_29602,1,13.043478260869565,23
000189F_DK2_H1.17,1,NA,NA,NA,000189F_DK2_H1_30675_30699,1,20,25
000189F_DK2_H1.18,1,NA,NA,NA,000189F_DK2_H1_36746_36768,1,13.043478260869565,23
000189F_DK2_H1.23,1,NA,scaffold_0049_96567_96589,scaffold51_87_141034_141057,000189F_DK2_H1_42798_42826,2,13.79310344827586,29
000189F_DK2_H1.23,1,NA,scaffold_0049_96692_96716,scaffold51_87_141160_141184,000189F_DK2_H1_42929_42952,2,12.5,24
000189F_DK2_H1.23,1,NA,NA,NA,000189F_DK2_H1_41752_41781,1,16.666666666666664,30
000189F_DK2_H1.26,1,NA,scaffold_0002_557916_557947,scaffold51_171_120976_121007,000189F_DK2_H1_45413_45436,2,16.666666666666664,24
000189F_DK2_H1.26,1,NA,NA,NA,000189F_DK2_H1_46607_46629,1,17.391304347826086,23
000189F_DK2_H1.28,1,NA,scaffold_0025_65245_65264,scaffold51_33_77924_77952,000189F_DK2_H1_49403_49426,2,16.666666666666664,24
000189F_DK2_H1.28,1,NA,scaffold_0025_65659_65679,scaffold51_33_78350_78372,000189F_DK2_H1_49007_49029,2,13.043478260869565,23
000189F_DK2_H1.28,1,NA,scaffold_0025_65790_65809,scaffold51_33_78483_78511,000189F_DK2_H1_48851_48890,2,15,40
000189F_DK2_H1.4,1,NA,scaffold_0077_39996_40017,scaffold51_174_45388_45413,000189F_DK2_H1_4461_4486,2,19.230769230769234,26
000189F_DK2_H1.6,1,NA,scaffold_0074_133358_133377,NA,000189F_DK2_H1_11471_11496,2,7.6923076923076925,26
000189F_DK2_H1.6,1,NA,scaffold_0074_133758_133778,scaffold51_105_256357_256384,000189F_DK2_H1_11842_11865,2,20.833333333333336,24
000189F_DK2_H1.7,1,chr_009_144390_144496,NA,NA,000189F_DK2_H1_12659_12681,3,17.391304347826086,23
000189F_DK2_H1.7,1,NA,NA,NA,000189F_DK2_H1_12797_12824,1,17.857142857142858,28
000189F_DK2_H1.8,1,NA,scaffold_0074_134725_134751,scaffold51_108_273028_273048,000189F_DK2_H1_13323_13345,2,17.391304347826086,23
000189F_DK2_H1.8,1,NA,NA,NA,000189F_DK2_H1_13050_13070,1,19.047619047619047,21
000189F_DK2_H1.8,1,NA,NA,NA,000189F_DK2_H1_13186_13212,1,14.814814814814811,27
000189F_DK2_H1.8,1,NA,NA,NA,000189F_DK2_H1_13469_13489,1,9.523809523809524,21
000189F_DK2_H2.1,1,chr_114_1017892_1018062,scaffold_0089_41714_41735,scaffold51_55_118933_118956,000189F_DK2_H2_2032_2059,3,21.428571428571427,28
000189F_DK2_H2.1,1,chr_114_1018211_1018338,scaffold_0089_41543_41565,scaffold51_55_119105_119128,000189F_DK2_H2_1861_1883,3,8.695652173913043,23
000189F_DK2_H2.1,1,NA,NA,NA,000189F_DK2_H2_1262_1355,1,30.851063829787233,94
000189F_DK2_H2.1,1,NA,NA,NA,000189F_DK2_H2_1463_1486,1,33.33333333333333,24
000189F_DK2_H2.1,1,NA,NA,NA,000189F_DK2_H2_1589_1657,1,17.391304347826086,69
000189F_DK2_H2.10,1,NA,scaffold_0089_84917_84938,NA,000189F_DK2_H2_18447_18470,2,12.5,24
000189F_DK2_H2.10,1,NA,NA,NA,000189F_DK2_H2_16411_16430,1,25,20
000189F_DK2_H2.10,1,NA,NA,NA,000189F_DK2_H2_16544_16568,1,12,25
000189F_DK2_H2.10,1,NA,NA,NA,000189F_DK2_H2_18695_18789,1,13.684210526315791,95
000189F_DK2_H2.10,1,NA,NA,NA,000189F_DK2_H2_19843_19864,1,13.636363636363637,22
000189F_DK2_H2.10,1,NA,NA,NA,000189F_DK2_H2_20725_20765,1,26.82926829268293,41
000189F_DK2_H2.10,1,NA,NA,NA,000189F_DK2_H2_20774_20798,1,16,25
000189F_DK2_H2.18,1,NA,scaffold_0049_92268_92290,scaffold51_12_523885_523907,000189F_DK2_H2_37555_37578,2,29.166666666666668,24
000189F_DK2_H2.18,1,NA,scaffold_0049_92810_92832,scaffold51_12_524424_524445,000189F_DK2_H2_38150_38172,2,17.391304347826086,23
000189F_DK2_H2.18,1,NA,NA,NA,000189F_DK2_H2_37992_38013,1,22.727272727272727,22
000189F_DK2_H2.19,1,NA,scaffold_0049_95001_95021,scaffold51_87_139448_139473,000189F_DK2_H2_40324_40346,2,26.08695652173913,23
000189F_DK2_H2.19,1,NA,scaffold_0049_95231_95251,NA,000189F_DK2_H2_40556_40579,2,16.666666666666664,24
000189F_DK2_H2.19,1,NA,NA,NA,000189F_DK2_H2_39833_39853,1,19.047619047619047,21
000189F_DK2_H2.19,1,NA,NA,NA,000189F_DK2_H2_40101_40127,1,25.925925925925924,27
000189F_DK2_H2.27,1,NA,scaffold_0049_98980_99000,NA,000189F_DK2_H2_48439_48461,2,17.391304347826086,23
000189F_DK2_H2.27,1,NA,NA,NA,000189F_DK2_H2_46914_46940,1,18.51851851851852,27
000189F_DK2_H2.29,1,NA,NA,NA,000189F_DK2_H2_50204_50226,1,21.73913043478261,23
000189F_DK2_H2.29,1,NA,NA,NA,000189F_DK2_H2_50368_50390,1,21.73913043478261,23
000189F_DK2_H2.30,1,NA,scaffold_0036_37404_37423,scaffold51_148_72006_72032,000189F_DK2_H2_50855_50882,2,17.857142857142858,28
000189F_DK2_H2.30,1,NA,scaffold_0036_37583_37603,scaffold51_148_72192_72217,000189F_DK2_H2_51042_51066,2,20,25
000189F_DK2_H2.30,1,NA,NA,NA,000189F_DK2_H2_50719_50746,1,7.142857142857142,28
000189F_DK2_H2.8,1,NA,NA,NA,000189F_DK2_H2_14388_14408,1,19.047619047619047,21
000189F_DK2_H2.9,1,NA,NA,NA,000189F_DK2_H2_15311_15332,1,9.090909090909092,22
000189F_DK2_H2.9,1,NA,NA,NA,000189F_DK2_H2_15419_15442,1,20.833333333333336,24
000189F_DK2_H2.9,1,NA,NA,NA,000189F_DK2_H2_15680_15701,1,18.181818181818183,22
000189F_DK2_H2.9,1,NA,NA,NA,000189F_DK2_H2_15818_15839,1,9.090909090909092,22
000190F_DK2_H1.12,1,NA,scaffold_0032_106527_106547,scaffold51_98_173739_173763;scaffold51_65_176697_176721,000190F_DK2_H1_13770_13794,2,16,25
000190F_DK2_H1.12,1,NA,scaffold_0032_106790_106812,scaffold51_98_174006_174029;scaffold51_65_176432_176454,000190F_DK2_H1_14037_14062,2,19.230769230769234,26
000190F_DK2_H1.13,1,chr_087_62404_62461,scaffold_0032_107459_107484,scaffold51_26_152664_152688,000190F_DK2_H1_14693_14718,3,19.230769230769234,26
000190F_DK2_H1.13,1,chr_087_62732_62823,scaffold_0032_107694_107716,scaffold51_26_152432_152454,000190F_DK2_H1_14928_14952,3,12,25
000190F_DK2_H1.13,1,chr_087_62964_63146,NA,scaffold51_26_152269_152291,000190F_DK2_H1_15093_15114,3,18.181818181818183,22
000190F_DK2_H1.13,1,NA,scaffold_0032_107017_107038,scaffold51_26_153109_153130,000190F_DK2_H1_14249_14272,2,25,24
000190F_DK2_H1.15,1,NA,scaffold_0011_130335_130354,scaffold51_179_15411_15434,000190F_DK2_H1_17690_17712,2,21.73913043478261,23
000190F_DK2_H1.15,1,NA,NA,scaffold51_179_15090_15121,000190F_DK2_H1_18002_18026,2,20,25
000190F_DK2_H1.15,1,NA,NA,NA,000190F_DK2_H1_17279_17304,1,19.230769230769234,26
000190F_DK2_H1.16,1,NA,scaffold_0004_374234_374258,scaffold51_117_207900_207928,000190F_DK2_H1_18361_18386,2,15.384615384615383,26
000190F_DK2_H1.16,1,NA,scaffold_0004_374490_374510,scaffold51_117_207651_207671,000190F_DK2_H1_18585_18603,2,21.052631578947366,19
000190F_DK2_H1.20,1,NA,NA,NA,000190F_DK2_H1_24650_24671,1,13.636363636363637,22
000190F_DK2_H1.20,1,NA,NA,NA,000190F_DK2_H1_25025_25046,1,13.636363636363637,22
000190F_DK2_H1.24,1,NA,scaffold_0038_73246_73267,scaffold51_107_21122_21145,000190F_DK2_H1_31317_31340,2,20.833333333333336,24
000190F_DK2_H1.24,1,NA,scaffold_0038_73499_73522,scaffold51_107_20865_20890,000190F_DK2_H1_31572_31593,2,22.727272727272727,22
000190F_DK2_H1.24,1,NA,NA,NA,000190F_DK2_H1_30642_30672,1,41.935483870967744,31
000190F_DK2_H1.24,1,NA,NA,NA,000190F_DK2_H1_31683_31714,1,9.375,32
000190F_DK2_H1.24,1,NA,NA,NA,000190F_DK2_H1_31793_31840,1,14.583333333333334,48
000190F_DK2_H1.25,1,chr_118_363927_363977,scaffold_0038_76131_76151,NA,000190F_DK2_H1_33879_33903,3,24,25
000190F_DK2_H1.25,1,NA,scaffold_0038_76853_76877,scaffold51_28_142156_142183,000190F_DK2_H1_34605_34635,2,12.903225806451612,31
000190F_DK2_H1.25,1,NA,NA,NA,000190F_DK2_H1_33644_33665,1,18.181818181818183,22
000190F_DK2_H1.25,1,NA,NA,NA,000190F_DK2_H1_34929_34957,1,13.79310344827586,29
