"","Gene_ID","intron_id"
"28211","000084F_DK2_H2.24","000084F_DK2_H2_24174_24197"
"28212","000084F_DK2_H2.24","000084F_DK2_H2_24359_24380"
"28213","000084F_DK2_H2.29","000084F_DK2_H2_29845_29869"
"28214","000084F_DK2_H2.29","000084F_DK2_H2_30195_30216"
"28215","000084F_DK2_H2.29","000084F_DK2_H2_30928_30953"
"28216","000084F_DK2_H2.32","000084F_DK2_H2_35320_35345"
"28217","000084F_DK2_H2.33","000084F_DK2_H2_36186_36214"
"28218","000084F_DK2_H2.33","000084F_DK2_H2_36493_36522"
"28219","000084F_DK2_H2.33","000084F_DK2_H2_36590_36655"
"28220","000084F_DK2_H2.33","000084F_DK2_H2_36803_36856"
"28221","000084F_DK2_H2.33","000084F_DK2_H2_37332_37354"
"28222","000084F_DK2_H2.33","000084F_DK2_H2_37449_37479"
"28223","000084F_DK2_H2.34","000084F_DK2_H2_38924_38946"
"28224","000084F_DK2_H2.36","000084F_DK2_H2_41517_41538"
"28225","000084F_DK2_H2.36","000084F_DK2_H2_42810_42835"
"28226","000084F_DK2_H2.41","000084F_DK2_H2_46682_46707"
"28227","000084F_DK2_H2.43","000084F_DK2_H2_47828_47853"
"28228","000084F_DK2_H2.45","000084F_DK2_H2_50021_50041"
"28229","000084F_DK2_H2.45","000084F_DK2_H2_51333_51383"
"28230","000084F_DK2_H2.45","000084F_DK2_H2_51562_51586"
"28231","000084F_DK2_H2.45","000084F_DK2_H2_51936_51958"
"28232","000084F_DK2_H2.45","000084F_DK2_H2_53031_53055"
"28233","000084F_DK2_H2.45","000084F_DK2_H2_53341_53363"
"28234","000084F_DK2_H2.45","000084F_DK2_H2_54044_54069"
"28235","000084F_DK2_H2.45","000084F_DK2_H2_54246_54272"
"28236","000084F_DK2_H2.46","000084F_DK2_H2_54574_54595"
"28237","000084F_DK2_H2.46","000084F_DK2_H2_54987_55008"
"28238","000084F_DK2_H2.46","000084F_DK2_H2_55171_55194"
"28239","000084F_DK2_H2.46","000084F_DK2_H2_55333_55355"
"28240","000084F_DK2_H2.46","000084F_DK2_H2_55578_55597"
"28241","000084F_DK2_H2.55","000084F_DK2_H2_66300_66325"
"28242","000084F_DK2_H2.55","000084F_DK2_H2_66355_66376"
"28243","000084F_DK2_H2.55","000084F_DK2_H2_66950_66971"
"28244","000084F_DK2_H2.57","000084F_DK2_H2_70283_70305"
"28245","000084F_DK2_H2.57","000084F_DK2_H2_70893_70917"
"28246","000084F_DK2_H2.57","000084F_DK2_H2_71362_71385"
"28247","000084F_DK2_H2.64","000084F_DK2_H2_89200_89228"
"28248","000084F_DK2_H2.64","000084F_DK2_H2_89329_89388"
"28249","000084F_DK2_H2.64","000084F_DK2_H2_89409_89431"
"28250","000084F_DK2_H2.64","000084F_DK2_H2_89591_89641"
"28251","000084F_DK2_H2.65","000084F_DK2_H2_91532_91556"
"28252","000084F_DK2_H2.67","000084F_DK2_H2_93692_93714"
"28253","000084F_DK2_H2.71","000084F_DK2_H2_98020_98043"
"28254","000084F_DK2_H2.73","000084F_DK2_H2_99769_99791"
"28255","000084F_DK2_H2.80","000084F_DK2_H2_110528_110580"
"28256","000084F_DK2_H2.80","000084F_DK2_H2_111149_111172"
"28257","000085F_DK2_H1.1","000085F_DK2_H1_1004_1026"
"28258","000085F_DK2_H1.2","000085F_DK2_H1_5295_5316"
"28259","000085F_DK2_H1.2","000085F_DK2_H1_6688_6710"
"28260","000085F_DK2_H1.2","000085F_DK2_H1_7190_7231"
"28261","000085F_DK2_H1.2","000085F_DK2_H1_7325_7400"
"28262","000085F_DK2_H1.2","000085F_DK2_H1_7529_7550"
"28263","000085F_DK2_H1.2","000085F_DK2_H1_7788_7812"
"28264","000085F_DK2_H1.2","000085F_DK2_H1_8275_8297"
"28265","000085F_DK2_H1.2","000085F_DK2_H1_8506_8531"
"28266","000085F_DK2_H1.2","000085F_DK2_H1_8669_8688"
"28267","000085F_DK2_H1.3","000085F_DK2_H1_10093_10112"
"28268","000085F_DK2_H1.3","000085F_DK2_H1_10546_10571"
"28269","000085F_DK2_H1.5","000085F_DK2_H1_13172_13196"
"28270","000085F_DK2_H1.9","000085F_DK2_H1_17222_17250"
"28271","000085F_DK2_H1.15","000085F_DK2_H1_21976_21998"
"28272","000085F_DK2_H1.15","000085F_DK2_H1_22189_22218"
"28273","000085F_DK2_H1.15","000085F_DK2_H1_22325_22349"
"28274","000085F_DK2_H1.15","000085F_DK2_H1_22491_22516"
"28275","000085F_DK2_H1.15","000085F_DK2_H1_23887_23909"
"28276","000085F_DK2_H1.15","000085F_DK2_H1_24106_24143"
"28277","000085F_DK2_H1.17","000085F_DK2_H1_26270_26302"
"28278","000085F_DK2_H1.17","000085F_DK2_H1_29638_29659"
"28279","000085F_DK2_H1.18","000085F_DK2_H1_30083_30105"
"28280","000085F_DK2_H1.19","000085F_DK2_H1_31047_31069"
"28281","000085F_DK2_H1.19","000085F_DK2_H1_31738_31831"
"28282","000085F_DK2_H1.19","000085F_DK2_H1_32997_33076"
"28283","000085F_DK2_H1.21","000085F_DK2_H1_34286_34315"
"28284","000085F_DK2_H1.21","000085F_DK2_H1_34775_34797"
"28285","000085F_DK2_H1.21","000085F_DK2_H1_35309_35332"
"28286","000085F_DK2_H1.26","000085F_DK2_H1_40078_40104"
"28287","000085F_DK2_H1.26","000085F_DK2_H1_40489_40517"
"28288","000085F_DK2_H1.26","000085F_DK2_H1_42863_42884"
"28289","000085F_DK2_H1.26","000085F_DK2_H1_45564_45587"
"28290","000085F_DK2_H1.26","000085F_DK2_H1_46961_46984"
"28291","000085F_DK2_H1.26","000085F_DK2_H1_47182_47209"
"28292","000085F_DK2_H1.27","000085F_DK2_H1_47655_47676"
"28293","000085F_DK2_H1.27","000085F_DK2_H1_47850_47873"
"28294","000085F_DK2_H1.31","000085F_DK2_H1_52561_52583"
"28295","000085F_DK2_H1.31","000085F_DK2_H1_52905_52925"
"28296","000085F_DK2_H1.31","000085F_DK2_H1_53268_53293"
"28297","000085F_DK2_H1.31","000085F_DK2_H1_53490_53512"
"28298","000085F_DK2_H1.31","000085F_DK2_H1_53747_53774"
"28299","000085F_DK2_H1.32","000085F_DK2_H1_54024_54048"
"28300","000085F_DK2_H1.32","000085F_DK2_H1_54280_54304"
"28301","000085F_DK2_H1.32","000085F_DK2_H1_55006_55041"
"28302","000085F_DK2_H1.32","000085F_DK2_H1_55362_55386"
"28303","000085F_DK2_H1.32","000085F_DK2_H1_55577_55601"
"28304","000085F_DK2_H1.43","000085F_DK2_H1_75512_75535"
"28305","000085F_DK2_H1.43","000085F_DK2_H1_75631_75656"
"28306","000085F_DK2_H1.43","000085F_DK2_H1_75729_75750"
"28307","000085F_DK2_H1.43","000085F_DK2_H1_75924_75951"
"28308","000085F_DK2_H1.52","000085F_DK2_H1_83254_83280"
"28309","000085F_DK2_H1.52","000085F_DK2_H1_83399_83423"
"28310","000085F_DK2_H1.52","000085F_DK2_H1_83780_83806"
"28311","000085F_DK2_H1.52","000085F_DK2_H1_84117_84140"
"28312","000085F_DK2_H1.52","000085F_DK2_H1_84908_84932"
"28313","000085F_DK2_H1.52","000085F_DK2_H1_85451_85479"
"28314","000085F_DK2_H1.53","000085F_DK2_H1_85821_85845"
"28315","000085F_DK2_H1.53","000085F_DK2_H1_86057_86076"
"28316","000085F_DK2_H1.53","000085F_DK2_H1_86484_86513"
"28317","000085F_DK2_H1.54","000085F_DK2_H1_86854_86880"
"28318","000085F_DK2_H1.54","000085F_DK2_H1_87074_87099"
"28319","000085F_DK2_H1.54","000085F_DK2_H1_87693_87714"
"28320","000085F_DK2_H1.55","000085F_DK2_H1_88276_88296"
"28321","000085F_DK2_H1.55","000085F_DK2_H1_88454_88475"
"28322","000085F_DK2_H1.55","000085F_DK2_H1_88830_88859"
"28323","000085F_DK2_H1.55","000085F_DK2_H1_89006_89034"
"28324","000085F_DK2_H1.55","000085F_DK2_H1_89298_89322"
"28325","000085F_DK2_H1.55","000085F_DK2_H1_89432_89453"
"28326","000085F_DK2_H1.55","000085F_DK2_H1_89653_89676"
"28327","000085F_DK2_H1.58","000085F_DK2_H1_91464_91490"
"28328","000085F_DK2_H1.58","000085F_DK2_H1_91679_91702"
"28329","000085F_DK2_H1.59","000085F_DK2_H1_92471_92495"
"28330","000085F_DK2_H1.59","000085F_DK2_H1_92636_92657"
"28331","000085F_DK2_H1.59","000085F_DK2_H1_92802_92874"
"28332","000085F_DK2_H1.61","000085F_DK2_H1_93997_94036"
"28333","000085F_DK2_H1.61","000085F_DK2_H1_94181_94204"
"28334","000085F_DK2_H1.61","000085F_DK2_H1_94541_94563"
"28335","000085F_DK2_H1.68","000085F_DK2_H1_102541_102562"
"28336","000085F_DK2_H1.70","000085F_DK2_H1_103219_103254"
"28337","000085F_DK2_H1.70","000085F_DK2_H1_103702_103726"
"28338","000085F_DK2_H1.70","000085F_DK2_H1_103844_103864"
"28339","000085F_DK2_H1.72","000085F_DK2_H1_104403_104467"
"28340","000085F_DK2_H1.72","000085F_DK2_H1_104754_104777"
"28341","000085F_DK2_H1.72","000085F_DK2_H1_105191_105228"
"28342","000085F_DK2_H1.72","000085F_DK2_H1_105582_105602"
"28343","000085F_DK2_H1.72","000085F_DK2_H1_106102_106123"
"28344","000085F_DK2_H1.72","000085F_DK2_H1_106825_106849"
"28345","000085F_DK2_H1.73","000085F_DK2_H1_107182_107206"
"28346","000085F_DK2_H1.73","000085F_DK2_H1_107507_107529"
"28347","000085F_DK2_H1.73","000085F_DK2_H1_107697_107719"
"28348","000085F_DK2_H1.73","000085F_DK2_H1_107974_107996"
"28349","000085F_DK2_H2.21","000085F_DK2_H2_32977_32999"
"28350","000085F_DK2_H2.24","000085F_DK2_H2_35611_35633"
"28351","000085F_DK2_H2.24","000085F_DK2_H2_35698_35721"
"28352","000085F_DK2_H2.24","000085F_DK2_H2_35882_35903"
"28353","000085F_DK2_H2.24","000085F_DK2_H2_36019_36043"
"28354","000085F_DK2_H2.24","000085F_DK2_H2_36227_36253"
"28355","000085F_DK2_H2.25","000085F_DK2_H2_36721_36746"
"28356","000085F_DK2_H2.25","000085F_DK2_H2_37059_37082"
"28357","000085F_DK2_H2.25","000085F_DK2_H2_37678_37702"
"28358","000085F_DK2_H2.25","000085F_DK2_H2_37891_37913"
"28359","000085F_DK2_H2.25","000085F_DK2_H2_37977_38000"
"28360","000085F_DK2_H2.32","000085F_DK2_H2_48017_48041"
"28361","000085F_DK2_H2.32","000085F_DK2_H2_48284_48305"
"28362","000085F_DK2_H2.32","000085F_DK2_H2_48691_48715"
"28363","000085F_DK2_H2.32","000085F_DK2_H2_48893_48916"
"28364","000085F_DK2_H2.32","000085F_DK2_H2_49113_49135"
"28365","000085F_DK2_H2.32","000085F_DK2_H2_50097_50120"
"28366","000085F_DK2_H2.32","000085F_DK2_H2_50296_50317"
"28367","000085F_DK2_H2.32","000085F_DK2_H2_50666_50694"
"28368","000085F_DK2_H2.33","000085F_DK2_H2_51063_51103"
"28369","000085F_DK2_H2.33","000085F_DK2_H2_51235_51257"
"28370","000085F_DK2_H2.34","000085F_DK2_H2_51623_51645"
"28371","000085F_DK2_H2.38","000085F_DK2_H2_59533_59556"
"28372","000085F_DK2_H2.38","000085F_DK2_H2_59791_59817"
"28373","000085F_DK2_H2.38","000085F_DK2_H2_60188_60212"
"28374","000085F_DK2_H2.38","000085F_DK2_H2_60372_60395"
"28375","000085F_DK2_H2.38","000085F_DK2_H2_60577_60600"
"28376","000086F_DK2_H1.1","000086F_DK2_H1_431_455"
"28377","000086F_DK2_H1.1","000086F_DK2_H1_553_575"
"28378","000086F_DK2_H1.3","000086F_DK2_H1_1598_1631"
"28379","000086F_DK2_H1.12","000086F_DK2_H1_13165_13192"
"28380","000086F_DK2_H1.12","000086F_DK2_H1_13816_13841"
"28381","000086F_DK2_H1.16","000086F_DK2_H1_18716_18742"
"28382","000086F_DK2_H1.36","000086F_DK2_H1_44387_44410"
"28383","000086F_DK2_H1.36","000086F_DK2_H1_45444_45468"
"28384","000086F_DK2_H1.37","000086F_DK2_H1_46588_46611"
"28385","000086F_DK2_H1.37","000086F_DK2_H1_47645_47669"
"28386","000086F_DK2_H1.38","000086F_DK2_H1_48675_48697"
"28387","000086F_DK2_H1.38","000086F_DK2_H1_49731_49755"
"28388","000086F_DK2_H1.46","000086F_DK2_H1_61023_61052"
"28389","000086F_DK2_H1.46","000086F_DK2_H1_61351_61372"
"28390","000086F_DK2_H1.46","000086F_DK2_H1_61478_61501"
"28391","000086F_DK2_H1.46","000086F_DK2_H1_61586_61608"
"28392","000086F_DK2_H1.46","000086F_DK2_H1_61692_61714"
"28393","000086F_DK2_H1.51","000086F_DK2_H1_69358_69426"
"28394","000086F_DK2_H1.51","000086F_DK2_H1_69669_69691"
"28395","000086F_DK2_H1.51","000086F_DK2_H1_69905_69927"
"28396","000086F_DK2_H1.54","000086F_DK2_H1_73819_73913"
"28397","000086F_DK2_H1.54","000086F_DK2_H1_74079_74100"
"28398","000086F_DK2_H1.55","000086F_DK2_H1_74992_75017"
"28399","000086F_DK2_H1.55","000086F_DK2_H1_75851_75877"
"28400","000086F_DK2_H1.55","000086F_DK2_H1_76091_76120"
"28401","000086F_DK2_H1.57","000086F_DK2_H1_83611_83633"
"28402","000086F_DK2_H1.57","000086F_DK2_H1_84665_84688"
"28403","000086F_DK2_H1.57","000086F_DK2_H1_84870_84900"
"28404","000086F_DK2_H1.60","000086F_DK2_H1_88960_88987"
"28405","000086F_DK2_H1.60","000086F_DK2_H1_89008_89039"
"28406","000086F_DK2_H1.65","000086F_DK2_H1_100617_100644"
"28407","000086F_DK2_H1.65","000086F_DK2_H1_100708_100741"
"28408","000086F_DK2_H1.65","000086F_DK2_H1_100802_100829"
"28409","000086F_DK2_H1.69","000086F_DK2_H1_103050_103072"
"28410","000086F_DK2_H1.69","000086F_DK2_H1_103412_103434"
"28411","000086F_DK2_H2.2","000086F_DK2_H2_886_911"
"28412","000086F_DK2_H2.2","000086F_DK2_H2_1145_1169"
"28413","000086F_DK2_H2.2","000086F_DK2_H2_1592_1620"
"28414","000086F_DK2_H2.14","000086F_DK2_H2_14412_14433"
"28415","000086F_DK2_H2.14","000086F_DK2_H2_14650_14675"
"28416","000086F_DK2_H2.14","000086F_DK2_H2_14809_14830"
"28417","000086F_DK2_H2.14","000086F_DK2_H2_14913_14937"
"28418","000086F_DK2_H2.15","000086F_DK2_H2_15644_15670"
"28419","000086F_DK2_H2.18","000086F_DK2_H2_20029_20052"
"28420","000086F_DK2_H2.19","000086F_DK2_H2_23913_23934"
"28421","000086F_DK2_H2.20","000086F_DK2_H2_25362_25386"
"28422","000086F_DK2_H2.21","000086F_DK2_H2_26214_26237"
"28423","000086F_DK2_H2.26","000086F_DK2_H2_35550_35577"
"28424","000086F_DK2_H2.26","000086F_DK2_H2_35765_35799"
"28425","000086F_DK2_H2.26","000086F_DK2_H2_36444_36467"
"28426","000086F_DK2_H2.27","000086F_DK2_H2_36889_36916"
"28427","000086F_DK2_H2.27","000086F_DK2_H2_37187_37209"
"28428","000086F_DK2_H2.27","000086F_DK2_H2_37440_37462"
"28429","000086F_DK2_H2.32","000086F_DK2_H2_41807_41832"
"28430","000086F_DK2_H2.32","000086F_DK2_H2_41915_41937"
"28431","000086F_DK2_H2.46","000086F_DK2_H2_60588_60613"
"28432","000086F_DK2_H2.46","000086F_DK2_H2_60688_60714"
"28433","000086F_DK2_H2.46","000086F_DK2_H2_60874_60903"
"28434","000086F_DK2_H2.59","000086F_DK2_H2_85367_85398"
"28435","000086F_DK2_H2.59","000086F_DK2_H2_85592_85632"
"28436","000086F_DK2_H2.62","000086F_DK2_H2_93040_93061"
"28437","000086F_DK2_H2.62","000086F_DK2_H2_96450_96475"
"28438","000086F_DK2_H2.63","000086F_DK2_H2_97606_97683"
"28439","000086F_DK2_H2.63","000086F_DK2_H2_97971_97990"
"28440","000086F_DK2_H2.63","000086F_DK2_H2_98291_98316"
"28441","000086F_DK2_H2.63","000086F_DK2_H2_98483_98511"
"28442","000086F_DK2_H2.63","000086F_DK2_H2_98617_98639"
"28443","000086F_DK2_H2.69","000086F_DK2_H2_101150_101175"
"28444","000086F_DK2_H2.69","000086F_DK2_H2_101355_101377"
"28445","000086F_DK2_H2.69","000086F_DK2_H2_101619_101642"
"28446","000086F_DK2_H2.70","000086F_DK2_H2_102033_102056"
"28447","000086F_DK2_H2.70","000086F_DK2_H2_102236_102259"
"28448","000086F_DK2_H2.70","000086F_DK2_H2_102352_102377"
"28449","000086F_DK2_H2.70","000086F_DK2_H2_102527_102550"
"28450","000086F_DK2_H2.77","000086F_DK2_H2_108195_108214"
"28451","000086F_DK2_H2.77","000086F_DK2_H2_108376_108399"
"28452","000086F_DK2_H2.77","000086F_DK2_H2_108916_108937"
"28453","000088F_DK2_H1.1","000088F_DK2_H1_654_679"
"28454","000088F_DK2_H1.7","000088F_DK2_H1_8939_8963"
"28455","000088F_DK2_H1.18","000088F_DK2_H1_17160_17183"
"28456","000088F_DK2_H1.18","000088F_DK2_H1_17602_17624"
"28457","000088F_DK2_H1.18","000088F_DK2_H1_17883_17905"
"28458","000088F_DK2_H1.18","000088F_DK2_H1_18135_18159"
"28459","000088F_DK2_H1.18","000088F_DK2_H1_18347_18368"
"28460","000088F_DK2_H1.34","000088F_DK2_H1_43460_43482"
"28461","000088F_DK2_H1.34","000088F_DK2_H1_43680_43700"
"28462","000088F_DK2_H1.34","000088F_DK2_H1_43880_43910"
"28463","000088F_DK2_H1.34","000088F_DK2_H1_43955_43974"
"28464","000088F_DK2_H1.34","000088F_DK2_H1_44637_44661"
"28465","000088F_DK2_H1.38","000088F_DK2_H1_48438_48462"
"28466","000088F_DK2_H1.38","000088F_DK2_H1_48830_48853"
"28467","000088F_DK2_H1.38","000088F_DK2_H1_49031_49053"
"28468","000088F_DK2_H1.41","000088F_DK2_H1_51762_51788"
"28469","000088F_DK2_H1.41","000088F_DK2_H1_51910_51932"
"28470","000088F_DK2_H1.41","000088F_DK2_H1_52122_52161"
"28471","000088F_DK2_H1.50","000088F_DK2_H1_63826_63850"
"28472","000088F_DK2_H1.50","000088F_DK2_H1_64333_64357"
"28473","000088F_DK2_H1.58","000088F_DK2_H1_70152_70176"
"28474","000088F_DK2_H1.58","000088F_DK2_H1_70551_70576"
"28475","000088F_DK2_H1.58","000088F_DK2_H1_70955_70979"
"28476","000088F_DK2_H1.69","000088F_DK2_H1_86547_86566"
"28477","000088F_DK2_H1.69","000088F_DK2_H1_86696_86767"
"28478","000088F_DK2_H1.69","000088F_DK2_H1_87773_87795"
"28479","000088F_DK2_H1.69","000088F_DK2_H1_87897_87918"
"28480","000088F_DK2_H1.77","000088F_DK2_H1_99805_99827"
"28481","000088F_DK2_H1.77","000088F_DK2_H1_100309_100335"
"28482","000088F_DK2_H1.77","000088F_DK2_H1_100531_100561"
"28483","000088F_DK2_H1.78","000088F_DK2_H1_101272_101294"
"28484","000088F_DK2_H1.78","000088F_DK2_H1_101522_101544"
"28485","000088F_DK2_H1.78","000088F_DK2_H1_101643_101712"
"28486","000088F_DK2_H1.78","000088F_DK2_H1_102014_102039"
"28487","000088F_DK2_H1.78","000088F_DK2_H1_102190_102211"
"28488","000088F_DK2_H1.78","000088F_DK2_H1_102368_102391"
"28489","000088F_DK2_H1.78","000088F_DK2_H1_102517_102541"
"28490","000088F_DK2_H1.78","000088F_DK2_H1_102655_102677"
"28491","000088F_DK2_H2.2","000088F_DK2_H2_1146_1170"
"28492","000088F_DK2_H2.3","000088F_DK2_H2_1732_1759"
"28493","000088F_DK2_H2.3","000088F_DK2_H2_1981_2005"
"28494","000088F_DK2_H2.11","000088F_DK2_H2_12530_12554"
"28495","000088F_DK2_H2.11","000088F_DK2_H2_13567_13590"
"28496","000088F_DK2_H2.11","000088F_DK2_H2_13721_13744"
"28497","000088F_DK2_H2.11","000088F_DK2_H2_13901_13939"
"28498","000088F_DK2_H2.11","000088F_DK2_H2_14009_14032"
"28499","000088F_DK2_H2.31","000088F_DK2_H2_41328_41352"
"28500","000088F_DK2_H2.31","000088F_DK2_H2_41787_41811"
"28501","000088F_DK2_H2.34","000088F_DK2_H2_44468_44487"
"28502","000088F_DK2_H2.39","000088F_DK2_H2_49101_49121"
"28503","000088F_DK2_H2.39","000088F_DK2_H2_49212_49241"
"28504","000088F_DK2_H2.39","000088F_DK2_H2_50162_50249"
"28505","000088F_DK2_H2.43","000088F_DK2_H2_53474_53494"
"28506","000088F_DK2_H2.48","000088F_DK2_H2_62510_62529"
"28507","000088F_DK2_H2.70","000088F_DK2_H2_94808_94832"
"28508","000088F_DK2_H2.71","000088F_DK2_H2_96106_96129"
"28509","000088F_DK2_H2.71","000088F_DK2_H2_96671_96693"
"28510","000088F_DK2_H2.71","000088F_DK2_H2_97380_97402"
"28511","000088F_DK2_H2.71","000088F_DK2_H2_98073_98098"
"28512","000088F_DK2_H2.76","000088F_DK2_H2_101942_101965"
"28513","000088F_DK2_H2.76","000088F_DK2_H2_102091_102115"
"28514","000088F_DK2_H2.76","000088F_DK2_H2_102229_102254"
"28515","000088F_DK2_H2.76","000088F_DK2_H2_102714_102737"
"28516","000088F_DK2_H2.77","000088F_DK2_H2_103204_103229"
"28517","000089F_DK2_H1.4","000089F_DK2_H1_5530_5552"
"28518","000089F_DK2_H1.4","000089F_DK2_H1_5763_5783"
"28519","000089F_DK2_H1.4","000089F_DK2_H1_5905_5932"
"28520","000089F_DK2_H1.4","000089F_DK2_H1_6123_6145"
"28521","000089F_DK2_H1.7","000089F_DK2_H1_8825_8847"
"28522","000089F_DK2_H1.7","000089F_DK2_H1_9004_9029"
"28523","000089F_DK2_H1.7","000089F_DK2_H1_9541_9564"
"28524","000089F_DK2_H1.8","000089F_DK2_H1_10353_10377"
"28525","000089F_DK2_H1.10","000089F_DK2_H1_11514_11536"
"28526","000089F_DK2_H1.16","000089F_DK2_H1_19939_19961"
"28527","000089F_DK2_H1.17","000089F_DK2_H1_21738_21762"
"28528","000089F_DK2_H1.31","000089F_DK2_H1_38895_38922"
"28529","000089F_DK2_H1.31","000089F_DK2_H1_39026_39051"
"28530","000089F_DK2_H1.31","000089F_DK2_H1_40326_40348"
"28531","000089F_DK2_H1.38","000089F_DK2_H1_49267_49289"
"28532","000089F_DK2_H1.40","000089F_DK2_H1_50486_50510"
"28533","000089F_DK2_H1.40","000089F_DK2_H1_50990_51014"
"28534","000089F_DK2_H1.40","000089F_DK2_H1_51120_51145"
"28535","000089F_DK2_H1.55","000089F_DK2_H1_63894_63920"
"28536","000089F_DK2_H1.55","000089F_DK2_H1_64033_64056"
"28537","000089F_DK2_H1.55","000089F_DK2_H1_64989_65011"
"28538","000089F_DK2_H1.75","000089F_DK2_H1_84799_84822"
"28539","000089F_DK2_H1.76","000089F_DK2_H1_86111_86134"
"28540","000089F_DK2_H1.80","000089F_DK2_H1_94251_94279"
"28541","000089F_DK2_H1.80","000089F_DK2_H1_95659_95681"
"28542","000089F_DK2_H1.80","000089F_DK2_H1_96236_96257"
"28543","000089F_DK2_H1.80","000089F_DK2_H1_96523_96548"
"28544","000089F_DK2_H1.80","000089F_DK2_H1_96895_96921"
"28545","000089F_DK2_H1.80","000089F_DK2_H1_98406_98427"
"28546","000089F_DK2_H1.80","000089F_DK2_H1_98716_98738"
"28547","000089F_DK2_H1.80","000089F_DK2_H1_98947_98970"
"28548","000089F_DK2_H2.12","000089F_DK2_H2_12540_12561"
"28549","000089F_DK2_H2.12","000089F_DK2_H2_13185_13210"
"28550","000089F_DK2_H2.12","000089F_DK2_H2_13828_13854"
"28551","000089F_DK2_H2.12","000089F_DK2_H2_14398_14420"
"28552","000089F_DK2_H2.12","000089F_DK2_H2_14538_14562"
"28553","000089F_DK2_H2.12","000089F_DK2_H2_14967_14992"
"28554","000089F_DK2_H2.12","000089F_DK2_H2_15078_15101"
"28555","000089F_DK2_H2.19","000089F_DK2_H2_21984_22008"
"28556","000089F_DK2_H2.19","000089F_DK2_H2_22231_22257"
"28557","000089F_DK2_H2.19","000089F_DK2_H2_22379_22402"
"28558","000089F_DK2_H2.19","000089F_DK2_H2_22464_22493"
"28559","000089F_DK2_H2.19","000089F_DK2_H2_22631_22658"
"28560","000089F_DK2_H2.19","000089F_DK2_H2_22914_22936"
"28561","000089F_DK2_H2.19","000089F_DK2_H2_23120_23145"
"28562","000089F_DK2_H2.19","000089F_DK2_H2_23294_23324"
"28563","000089F_DK2_H2.19","000089F_DK2_H2_23437_23470"
"28564","000089F_DK2_H2.20","000089F_DK2_H2_23941_23975"
"28565","000089F_DK2_H2.20","000089F_DK2_H2_24620_24698"
"28566","000089F_DK2_H2.20","000089F_DK2_H2_24931_24957"
"28567","000089F_DK2_H2.20","000089F_DK2_H2_27203_27223"
"28568","000089F_DK2_H2.25","000089F_DK2_H2_37011_37033"
"28569","000089F_DK2_H2.26","000089F_DK2_H2_39055_39080"
"28570","000089F_DK2_H2.26","000089F_DK2_H2_40355_40378"
"28571","000089F_DK2_H2.26","000089F_DK2_H2_41173_41195"
"28572","000089F_DK2_H2.26","000089F_DK2_H2_41796_41847"
"28573","000089F_DK2_H2.26","000089F_DK2_H2_42180_42278"
"28574","000089F_DK2_H2.26","000089F_DK2_H2_42783_42808"
"28575","000089F_DK2_H2.26","000089F_DK2_H2_43694_43715"
"28576","000089F_DK2_H2.26","000089F_DK2_H2_44713_44737"
"28577","000089F_DK2_H2.28","000089F_DK2_H2_46301_46326"
"28578","000089F_DK2_H2.28","000089F_DK2_H2_46472_46494"
"28579","000089F_DK2_H2.28","000089F_DK2_H2_48227_48249"
"28580","000089F_DK2_H2.37","000089F_DK2_H2_57290_57311"
"28581","000089F_DK2_H2.37","000089F_DK2_H2_58305_58331"
"28582","000089F_DK2_H2.37","000089F_DK2_H2_58460_58481"
"28583","000089F_DK2_H2.37","000089F_DK2_H2_58565_58588"
"28584","000089F_DK2_H2.37","000089F_DK2_H2_58727_58754"
"28585","000089F_DK2_H2.39","000089F_DK2_H2_60449_60476"
"28586","000089F_DK2_H2.39","000089F_DK2_H2_60603_60625"
"28587","000089F_DK2_H2.56","000089F_DK2_H2_79293_79315"
"28588","000089F_DK2_H2.56","000089F_DK2_H2_79872_79957"
"28589","000089F_DK2_H2.56","000089F_DK2_H2_80659_80684"
"28590","000089F_DK2_H2.66","000089F_DK2_H2_89453_89475"
"28591","000089F_DK2_H2.66","000089F_DK2_H2_90075_90096"
"28592","000089F_DK2_H2.66","000089F_DK2_H2_90322_90345"
"28593","000089F_DK2_H2.66","000089F_DK2_H2_92927_92949"
"28594","000090F_DK2_H1.2","000090F_DK2_H1_2880_2903"
"28595","000090F_DK2_H1.2","000090F_DK2_H1_3085_3110"
"28596","000090F_DK2_H1.2","000090F_DK2_H1_3286_3305"
"28597","000090F_DK2_H1.2","000090F_DK2_H1_3357_3381"
"28598","000090F_DK2_H1.2","000090F_DK2_H1_3557_3580"
"28599","000090F_DK2_H1.3","000090F_DK2_H1_3865_3880"
"28600","000090F_DK2_H1.3","000090F_DK2_H1_4161_4182"
"28601","000090F_DK2_H1.3","000090F_DK2_H1_4405_4428"
"28602","000090F_DK2_H1.3","000090F_DK2_H1_4563_4586"
"28603","000090F_DK2_H1.3","000090F_DK2_H1_4611_4633"
"28604","000090F_DK2_H1.3","000090F_DK2_H1_4649_4671"
"28605","000090F_DK2_H1.3","000090F_DK2_H1_4897_4921"
"28606","000090F_DK2_H1.3","000090F_DK2_H1_5096_5120"
"28607","000090F_DK2_H1.4","000090F_DK2_H1_5851_5873"
"28608","000090F_DK2_H1.4","000090F_DK2_H1_5938_5962"
"28609","000090F_DK2_H1.4","000090F_DK2_H1_6340_6362"
