seqnames	strand	Gene_ID	intron_start	intron_end	intron_width	three_prime_end	five_prime_end	intron_midpoint	transcript_length	intron_to_5_end
000247F_DK2_H2	-	000247F_DK2_H2.20	18673	18696	24	18433	19197	18684.5	764	0.6708115183246073
000247F_DK2_H2	-	000247F_DK2_H2.20	18879	18900	22	18433	19197	18889.5	764	0.4024869109947644
000247F_DK2_H2	+	000247F_DK2_H2.22	21154	21176	23	21344	21115	21165	229	0.2183406113537118
000247F_DK2_H2	+	000247F_DK2_H2.22	21209	21233	25	21344	21115	21221	229	0.462882096069869
000247F_DK2_H2	-	000247F_DK2_H2.24	23219	23246	28	23136	24909	23232.5	1773	0.9455724760293288
000247F_DK2_H2	-	000247F_DK2_H2.24	24619	24652	34	23136	24909	24635.5	1773	0.15425831923293853
000247F_DK2_H2	-	000247F_DK2_H2.24	24809	24832	24	23136	24909	24820.5	1773	0.04991539763113367
000247F_DK2_H2	+	000247F_DK2_H2.25	26649	26669	21	26773	25293	26659	1480	0.922972972972973
000247F_DK2_H2	+	000247F_DK2_H2.32	39696	39718	23	40220	39263	39707	957	0.46394984326018807
000247F_DK2_H2	+	000247F_DK2_H2.32	39989	40012	24	40220	39263	40000.5	957	0.7706374085684431
000248F_DK2_H1	-	000248F_DK2_H1.4	6553	6574	22	5978	6793	6563.5	815	0.28159509202453986
000248F_DK2_H1	-	000248F_DK2_H1.4	6756	6781	26	5978	6793	6768.5	815	0.030061349693251534
000248F_DK2_H1	+	000248F_DK2_H1.7	10667	10689	23	10728	9539	10678	1189	0.9579478553406223
000248F_DK2_H1	+	000248F_DK2_H1.16	32564	32586	23	33922	32254	32575	1668	0.19244604316546762
000248F_DK2_H1	-	000248F_DK2_H1.19	37447	37472	26	36710	37998	37459.5	1288	0.4180900621118012
000248F_DK2_H1	-	000248F_DK2_H1.19	37686	37703	18	36710	37998	37694.5	1288	0.23563664596273293
000248F_DK2_H1	-	000248F_DK2_H1.20	38199	38220	22	38065	38407	38209.5	342	0.577485380116959
000248F_DK2_H2	+	000248F_DK2_H2.3	2763	2787	25	6029	2022	2775	4007	0.18792113800848514
000248F_DK2_H2	+	000248F_DK2_H2.3	5826	5848	23	6029	2022	5837	4007	0.9520838532568006
000248F_DK2_H2	+	000248F_DK2_H2.5	7107	7166	60	8842	6716	7136.5	2126	0.1977892756349953
000248F_DK2_H2	+	000248F_DK2_H2.5	7433	7455	23	8842	6716	7444	2126	0.34242709313264347
000248F_DK2_H2	+	000248F_DK2_H2.5	7719	7742	24	8842	6716	7730.5	2126	0.47718720602069614
000248F_DK2_H2	+	000248F_DK2_H2.5	7821	7845	25	8842	6716	7833	2126	0.5253998118532456
000248F_DK2_H2	+	000248F_DK2_H2.5	8265	8288	24	8842	6716	8276.5	2126	0.7340075258701787
000248F_DK2_H2	+	000248F_DK2_H2.6	9080	9102	23	9593	8871	9091	722	0.3047091412742382
000248F_DK2_H2	-	000248F_DK2_H2.8	11005	11025	21	10869	11545	11015	676	0.7840236686390533
000248F_DK2_H2	-	000248F_DK2_H2.8	11174	11195	22	10869	11545	11184.5	676	0.533284023668639
000248F_DK2_H2	-	000248F_DK2_H2.8	11275	11299	25	10869	11545	11287	676	0.3816568047337278
000248F_DK2_H2	-	000248F_DK2_H2.8	11416	11439	24	10869	11545	11427.5	676	0.17381656804733728
000248F_DK2_H2	-	000248F_DK2_H2.9	11914	11936	23	11570	12131	11925	561	0.3672014260249554
000248F_DK2_H2	-	000248F_DK2_H2.14	19367	19389	23	18253	28232	19378	9979	0.887263252830945
000248F_DK2_H2	-	000248F_DK2_H2.14	20521	20540	20	18253	28232	20530.5	9979	0.7717707185088686
000248F_DK2_H2	-	000248F_DK2_H2.14	20639	20662	24	18253	28232	20650.5	9979	0.7597454654775028
000248F_DK2_H2	-	000248F_DK2_H2.14	20801	20850	50	18253	28232	20825.5	9979	0.7422086381400942
000248F_DK2_H2	-	000248F_DK2_H2.14	20898	20920	23	18253	28232	20909	9979	0.7338410662391022
000248F_DK2_H2	-	000248F_DK2_H2.14	27089	27111	23	18253	28232	27100	9979	0.11343822026255136
000248F_DK2_H2	-	000248F_DK2_H2.14	28144	28166	23	18253	28232	28155	9979	0.007716204028459766
000248F_DK2_H2	+	000248F_DK2_H2.15	28824	28852	29	31710	28294	28838	3416	0.1592505854800937
000248F_DK2_H2	-	000248F_DK2_H2.17	34305	34331	27	34039	34436	34318	397	0.2972292191435768
000248F_DK2_H2	+	000248F_DK2_H2.18	34620	34649	30	36770	34520	34634.5	2250	0.050888888888888886
000248F_DK2_H2	+	000248F_DK2_H2.18	35168	35190	23	36770	34520	35179	2250	0.29288888888888887
000248F_DK2_H2	+	000248F_DK2_H2.18	35490	35512	23	36770	34520	35501	2250	0.436
000248F_DK2_H2	+	000248F_DK2_H2.21	38728	38750	23	39697	38583	38739	1114	0.1400359066427289
000248F_DK2_H2	+	000248F_DK2_H2.22	40059	40118	60	41103	39882	40088.5	1221	0.16912366912366913
000250F_DK2_H1	-	000250F_DK2_H1.9	15920	15941	22	15795	17354	15930.5	1559	0.913085311096857
000250F_DK2_H1	-	000250F_DK2_H1.9	16768	16789	22	15795	17354	16778.5	1559	0.3691468890314304
000250F_DK2_H1	-	000250F_DK2_H1.9	17214	17239	26	15795	17354	17226.5	1559	0.081783194355356
000250F_DK2_H1	+	000250F_DK2_H1.10	17534	17558	25	19122	17383	17546	1739	0.09373202990224266
000250F_DK2_H1	-	000250F_DK2_H1.11	19379	19401	23	19147	19528	19390	381	0.36220472440944884
000250F_DK2_H1	-	000250F_DK2_H1.14	24381	24402	22	23959	24556	24391.5	597	0.27554438860971525
000250F_DK2_H1	+	000250F_DK2_H1.17	30154	30177	24	32545	29981	30165.5	2564	0.0719578783151326
000250F_DK2_H1	+	000250F_DK2_H1.17	32235	32259	25	32545	29981	32247	2564	0.8837753510140406
000250F_DK2_H1	+	000250F_DK2_H1.17	32364	32386	23	32545	29981	32375	2564	0.9336973478939158
000250F_DK2_H1	+	000250F_DK2_H1.18	33193	33217	25	33640	33127	33205	513	0.15204678362573099
000250F_DK2_H1	+	000250F_DK2_H1.19	34177	34202	26	35531	33756	34189.5	1775	0.24422535211267607
000250F_DK2_H1	+	000250F_DK2_H1.19	35442	35464	23	35531	33756	35453	1775	0.956056338028169
000250F_DK2_H1	-	000250F_DK2_H1.20	35659	35681	23	35533	36508	35670	975	0.8594871794871795
000250F_DK2_H1	-	000250F_DK2_H1.20	36142	36164	23	35533	36508	36153	975	0.3641025641025641
000250F_DK2_H1	-	000250F_DK2_H1.20	36359	36383	25	35533	36508	36371	975	0.14051282051282052
000250F_DK2_H1	+	000250F_DK2_H1.25	43380	43401	22	44111	43234	43390.5	877	0.17844925883694412
000250F_DK2_H1	+	000250F_DK2_H1.25	43671	43723	53	44111	43234	43697	877	0.5279361459521095
000250F_DK2_H1	+	000250F_DK2_H1.25	43903	43927	25	44111	43234	43915	877	0.7765108323831242
000250F_DK2_H2	-	000250F_DK2_H2.1	2830	2852	23	2186	7960	2841	5774	0.8865604433668167
000250F_DK2_H2	-	000250F_DK2_H2.1	3829	3852	24	2186	7960	3840.5	5774	0.7134568756494631
000250F_DK2_H2	-	000250F_DK2_H2.1	4628	4650	23	2186	7960	4639	5774	0.5751645306546588
000250F_DK2_H2	-	000250F_DK2_H2.1	6866	6888	23	2186	7960	6877	5774	0.18756494631104953
000250F_DK2_H2	-	000250F_DK2_H2.1	7031	7053	23	2186	7960	7042	5774	0.1589885694492553
000250F_DK2_H2	-	000250F_DK2_H2.1	7250	7269	20	2186	7960	7259.5	5774	0.1213197090405265
000250F_DK2_H2	-	000250F_DK2_H2.1	7731	7746	16	2186	7960	7738.5	5774	0.038361621059923794
000250F_DK2_H2	+	000250F_DK2_H2.2	8105	8132	28	8886	7971	8118.5	915	0.16120218579234974
000250F_DK2_H2	+	000250F_DK2_H2.2	8208	8229	22	8886	7971	8218.5	915	0.27049180327868855
000250F_DK2_H2	+	000250F_DK2_H2.2	8424	8447	24	8886	7971	8435.5	915	0.5076502732240438
000250F_DK2_H2	+	000250F_DK2_H2.3	8995	9017	23	10126	8888	9006	1238	0.09531502423263329
000250F_DK2_H2	+	000250F_DK2_H2.3	9110	9132	23	10126	8888	9121	1238	0.18820678513731826
000250F_DK2_H2	+	000250F_DK2_H2.3	9262	9284	23	10126	8888	9273	1238	0.31098546042003233
000250F_DK2_H2	+	000250F_DK2_H2.3	9399	9420	22	10126	8888	9409.5	1238	0.4212439418416801
000250F_DK2_H2	+	000250F_DK2_H2.3	9991	10014	24	10126	8888	10002.5	1238	0.9002423263327949
000250F_DK2_H2	+	000250F_DK2_H2.4	10280	10301	22	11497	10153	10290.5	1344	0.10230654761904762
000250F_DK2_H2	+	000250F_DK2_H2.4	10392	10420	29	11497	10153	10406	1344	0.18824404761904762
000250F_DK2_H2	+	000250F_DK2_H2.4	10757	10781	25	11497	10153	10769	1344	0.4583333333333333
000250F_DK2_H2	+	000250F_DK2_H2.4	11102	11126	25	11497	10153	11114	1344	0.7150297619047619
000250F_DK2_H2	-	000250F_DK2_H2.5	11867	11886	20	11516	13260	11876.5	1744	0.7932912844036697
000250F_DK2_H2	-	000250F_DK2_H2.5	12577	12601	25	11516	13260	12589	1744	0.38474770642201833
000250F_DK2_H2	-	000250F_DK2_H2.5	13158	13188	31	11516	13260	13173	1744	0.04988532110091743
000250F_DK2_H2	-	000250F_DK2_H2.6	13380	13401	22	13286	15738	13390.5	2452	0.9573817292006526
000250F_DK2_H2	-	000250F_DK2_H2.6	13991	14017	27	13286	15738	14004	2452	0.7071778140293637
000250F_DK2_H2	-	000250F_DK2_H2.9	19376	19398	23	19149	21082	19387	1933	0.8768753233316089
000250F_DK2_H2	-	000250F_DK2_H2.9	19520	19534	15	19149	21082	19527	1933	0.8044490429384377
000250F_DK2_H2	-	000250F_DK2_H2.9	20014	20038	25	19149	21082	20026	1933	0.5463010863942059
000250F_DK2_H2	-	000250F_DK2_H2.9	20055	20109	55	19149	21082	20082	1933	0.5173305742369374
000250F_DK2_H2	-	000250F_DK2_H2.9	20315	20340	26	19149	21082	20327.5	1933	0.39032591826176927
000250F_DK2_H2	-	000250F_DK2_H2.9	20543	20568	26	19149	21082	20555.5	1933	0.27237454733574756
000250F_DK2_H2	+	000250F_DK2_H2.14	24948	24967	20	28703	24574	24957.5	4129	0.092879631872124
000250F_DK2_H2	+	000250F_DK2_H2.14	25462	25483	22	28703	24574	25472.5	4129	0.2176071688060063
000250F_DK2_H2	+	000250F_DK2_H2.14	26016	26040	25	28703	24574	26028	4129	0.3521433761201259
000250F_DK2_H2	+	000250F_DK2_H2.14	26119	26142	24	28703	24574	26130.5	4129	0.3769677888108501
000250F_DK2_H2	+	000250F_DK2_H2.14	26383	26443	61	28703	24574	26413	4129	0.44538629208040686
000250F_DK2_H2	+	000250F_DK2_H2.14	26786	26809	24	28703	24574	26797.5	4129	0.5385081133446356
000250F_DK2_H2	+	000250F_DK2_H2.14	26899	26920	22	28703	24574	26909.5	4129	0.5656333252603536
000250F_DK2_H2	+	000250F_DK2_H2.14	27505	27528	24	28703	24574	27516.5	4129	0.7126422862678614
000250F_DK2_H2	+	000250F_DK2_H2.14	28068	28090	23	28703	24574	28079	4129	0.8488738193267135
000250F_DK2_H2	+	000250F_DK2_H2.14	28383	28404	22	28703	24574	28393.5	4129	0.9250423831436183
000250F_DK2_H2	-	000250F_DK2_H2.15	28907	28931	25	28785	29959	28919	1174	0.8858603066439523
000250F_DK2_H2	-	000250F_DK2_H2.15	29035	29063	29	28785	29959	29049	1174	0.7751277683134583
000250F_DK2_H2	-	000250F_DK2_H2.15	29213	29237	25	28785	29959	29225	1174	0.6252129471890971
000250F_DK2_H2	-	000250F_DK2_H2.15	29811	29835	25	28785	29959	29823	1174	0.11584327086882454
000250F_DK2_H2	+	000250F_DK2_H2.17	33190	33213	24	33343	33045	33201.5	298	0.5251677852348994
000250F_DK2_H2	+	000250F_DK2_H2.21	37770	37792	23	38715	37691	37781	1024	0.087890625
000250F_DK2_H2	+	000250F_DK2_H2.21	37932	37954	23	38715	37691	37943	1024	0.24609375
000250F_DK2_H2	+	000250F_DK2_H2.21	38097	38123	27	38715	37691	38110	1024	0.4091796875
000250F_DK2_H2	+	000250F_DK2_H2.22	38843	38865	23	39896	38777	38854	1119	0.06881143878462913
000250F_DK2_H2	+	000250F_DK2_H2.22	39199	39227	29	39896	38777	39213	1119	0.3896336014298481
000250F_DK2_H2	+	000250F_DK2_H2.22	39296	39324	29	39896	38777	39310	1119	0.47631814119749777
000250F_DK2_H2	+	000250F_DK2_H2.22	39367	39392	26	39896	38777	39379.5	1119	0.5384271671134941
000250F_DK2_H2	+	000250F_DK2_H2.22	39416	39441	26	39896	38777	39428.5	1119	0.5822162645218946
000250F_DK2_H2	+	000250F_DK2_H2.22	39608	39638	31	39896	38777	39623	1119	0.7560321715817694
000250F_DK2_H2	+	000250F_DK2_H2.22	39763	39799	37	39896	38777	39781	1119	0.8972296693476318
000250F_DK2_H2	-	000250F_DK2_H2.23	40446	40469	24	40227	42976	40457.5	2749	0.9161513277555474
000250F_DK2_H2	-	000250F_DK2_H2.23	41029	41053	25	40227	42976	41041	2749	0.7038923244816296
000250F_DK2_H2	-	000250F_DK2_H2.23	41212	41236	25	40227	42976	41224	2749	0.6373226627864678
000250F_DK2_H2	-	000250F_DK2_H2.23	42107	42151	45	40227	42976	42129	2749	0.30811204074208803
000250F_DK2_H2	+	000250F_DK2_H2.25	44505	44527	23	44702	44113	44516	589	0.6842105263157895
000252F_1-2375_DK2_H1	+	000252F_1-2375_DK2_H1.1	823	888	66	2211	742	855.5	1469	0.07726344452008169
000252F_20743-22603_DK2_H1	+	000252F_20743-22603_DK2_H1.1	317	339	23	1769	177	328	1592	0.09484924623115577
000252F_20743-22603_DK2_H1	+	000252F_20743-22603_DK2_H1.1	422	447	26	1769	177	434.5	1592	0.1617462311557789
000253F_DK2_H1	-	000253F_DK2_H1.1	1442	1469	28	1307	1471	1455.5	164	0.09451219512195122
000253F_DK2_H1	-	000253F_DK2_H1.2	2245	2266	22	1987	2869	2255.5	882	0.6955782312925171
000253F_DK2_H1	-	000253F_DK2_H1.2	2482	2509	28	1987	2869	2495.5	882	0.42346938775510207
000253F_DK2_H1	-	000253F_DK2_H1.2	2837	2867	31	1987	2869	2852	882	0.01927437641723356
000253F_DK2_H1	+	000253F_DK2_H1.3	3529	3556	28	3725	2943	3542.5	782	0.7666240409207161
000253F_DK2_H1	-	000253F_DK2_H1.5	5860	5883	24	5143	6528	5871.5	1385	0.4740072202166065
000253F_DK2_H1	-	000253F_DK2_H1.5	6296	6317	22	5143	6528	6306.5	1385	0.15992779783393501
000253F_DK2_H1	-	000253F_DK2_H1.5	6422	6446	25	5143	6528	6434	1385	0.06787003610108304
000253F_DK2_H1	-	000253F_DK2_H1.6	6775	6822	48	6560	7020	6798.5	460	0.4815217391304348
000253F_DK2_H1	-	000253F_DK2_H1.7	7140	7169	30	7022	7638	7154.5	616	0.7849025974025974
000253F_DK2_H1	-	000253F_DK2_H1.7	7469	7492	24	7022	7638	7480.5	616	0.2556818181818182
000253F_DK2_H1	+	000253F_DK2_H1.8	7932	7951	20	9126	7701	7941.5	1425	0.1687719298245614
000253F_DK2_H1	+	000253F_DK2_H1.8	8154	8181	28	9126	7701	8167.5	1425	0.3273684210526316
000253F_DK2_H1	+	000253F_DK2_H1.8	8583	8610	28	9126	7701	8596.5	1425	0.628421052631579
000253F_DK2_H1	+	000253F_DK2_H1.8	9023	9046	24	9126	7701	9034.5	1425	0.9357894736842105
000253F_DK2_H1	-	000253F_DK2_H1.9	9257	9279	23	9139	10564	9268	1425	0.9094736842105263
000253F_DK2_H1	-	000253F_DK2_H1.9	9482	9503	22	9139	10564	9492.5	1425	0.7519298245614036
000253F_DK2_H1	-	000253F_DK2_H1.9	9670	9693	24	9139	10564	9681.5	1425	0.6192982456140351
000253F_DK2_H1	-	000253F_DK2_H1.9	9849	9873	25	9139	10564	9861	1425	0.49333333333333335
000253F_DK2_H1	-	000253F_DK2_H1.9	10064	10088	25	9139	10564	10076	1425	0.3424561403508772
000253F_DK2_H1	+	000253F_DK2_H1.10	10943	10966	24	11871	10636	10954.5	1235	0.2578947368421053
000253F_DK2_H1	+	000253F_DK2_H1.10	11567	11586	20	11871	10636	11576.5	1235	0.7615384615384615
000253F_DK2_H1	-	000253F_DK2_H1.17	27839	27861	23	27372	28176	27850	804	0.4054726368159204
000253F_DK2_H1	+	000253F_DK2_H1.19	28789	28814	26	29492	28586	28801.5	906	0.2378587196467991
000253F_DK2_H1	+	000253F_DK2_H1.19	29004	29038	35	29492	28586	29021	906	0.48013245033112584
000253F_DK2_H1	+	000253F_DK2_H1.19	29315	29337	23	29492	28586	29326	906	0.8167770419426048
000253F_DK2_H1	+	000253F_DK2_H1.21	32504	32527	24	32690	31267	32515.5	1423	0.8773717498243149
000253F_DK2_H1	-	000253F_DK2_H1.23	36820	36842	23	36777	37142	36831	365	0.852054794520548
000253F_DK2_H1	-	000253F_DK2_H1.23	36971	36996	26	36777	37142	36983.5	365	0.43424657534246575
000253F_DK2_H1	+	000253F_DK2_H1.24	37241	37267	27	38982	37157	37254	1825	0.05315068493150685
000253F_DK2_H1	+	000253F_DK2_H1.24	37322	37345	24	38982	37157	37333.5	1825	0.09671232876712328
000253F_DK2_H1	+	000253F_DK2_H1.24	37466	37489	24	38982	37157	37477.5	1825	0.1756164383561644
000253F_DK2_H1	+	000253F_DK2_H1.24	37724	37747	24	38982	37157	37735.5	1825	0.316986301369863
000253F_DK2_H1	+	000253F_DK2_H1.24	38051	38075	25	38982	37157	38063	1825	0.4964383561643836
000253F_DK2_H1	+	000253F_DK2_H1.24	38431	38454	24	38982	37157	38442.5	1825	0.7043835616438356
000253F_DK2_H1	+	000253F_DK2_H1.24	38627	38651	25	38982	37157	38639	1825	0.812054794520548
000253F_DK2_H1	+	000253F_DK2_H1.24	38723	38747	25	38982	37157	38735	1825	0.8646575342465753
000253F_DK2_H1	+	000253F_DK2_H1.25	39161	39183	23	40079	38984	39172	1095	0.17168949771689498
000253F_DK2_H1	-	000253F_DK2_H1.26	40950	40975	26	40092	41638	40962.5	1546	0.4369340232858991
000253F_DK2_H1	-	000253F_DK2_H1.27	41932	41951	20	41640	43037	41941.5	1397	0.7841803865425913
000253F_DK2_H1	-	000253F_DK2_H1.27	41971	41994	24	41640	43037	41982.5	1397	0.7548317823908375
000253F_DK2_H1	-	000253F_DK2_H1.27	42795	42819	25	41640	43037	42807	1397	0.164638511095204
000253F_DK2_H1	+	000253F_DK2_H1.28	43538	43565	28	45372	43227	43551.5	2145	0.15128205128205127
000253F_DK2_H1	+	000253F_DK2_H1.28	43920	43947	28	45372	43227	43933.5	2145	0.3293706293706294
000253F_DK2_H1	+	000253F_DK2_H1.28	44345	44367	23	45372	43227	44356	2145	0.5263403263403263
000253F_DK2_H1	+	000253F_DK2_H1.28	44552	44575	24	45372	43227	44563.5	2145	0.6230769230769231
000253F_DK2_H1	+	000253F_DK2_H1.28	44930	44952	23	45372	43227	44941	2145	0.799067599067599
000253F_DK2_H1	+	000253F_DK2_H1.28	45103	45125	23	45372	43227	45114	2145	0.8797202797202798
000253F_DK2_H1	+	000253F_DK2_H1.28	45255	45277	23	45372	43227	45266	2145	0.9505827505827505
000253F_DK2_H1	+	000253F_DK2_H1.29	45644	45668	25	47357	45374	45656	1983	0.1422087745839637
000253F_DK2_H1	+	000253F_DK2_H1.29	46408	46433	26	47357	45374	46420.5	1983	0.5277357539082199
000253F_DK2_H1	+	000253F_DK2_H1.29	46597	46619	23	47357	45374	46608	1983	0.62228946041351485
000253F_DK2_H1	+	000253F_DK2_H1.29	47124	47147	24	47357	45374	47135.5	1983	0.8883005547150782
000253F_DK2_H1	+	000253F_DK2_H1.29	47277	47298	22	47357	45374	47287.5	1983	0.964952092788704
000253F_DK2_H1	+	000253F_DK2_H1.31	48952	48979	28	49659	48856	48965.5	803	0.13636363636363635
000253F_DK2_H1	+	000253F_DK2_H1.31	49337	49361	25	49659	48856	49349	803	0.613947696139477
000253F_DK2_H1	+	000253F_DK2_H1.32	49925	49950	26	50687	49729	49937.5	958	0.2176409185803758
000253F_DK2_H1	+	000253F_DK2_H1.32	50278	50299	22	50687	49729	50288.5	958	0.5840292275574113
000253F_DK2_H1	+	000253F_DK2_H1.32	50556	50579	24	50687	49729	50567.5	958	0.8752609603340292
000253F_DK2_H2	-	000253F_DK2_H2.11	12110	12170	61	11900	13343	12140	1443	0.8336798336798337
000253F_DK2_H2	-	000253F_DK2_H2.11	12439	12463	25	11900	13343	12451	1443	0.6181566181566182
000253F_DK2_H2	-	000253F_DK2_H2.11	12605	12626	22	11900	13343	12615.5	1443	0.5041580041580042
000253F_DK2_H2	-	000253F_DK2_H2.11	12729	12760	32	11900	13343	12744.5	1443	0.41476091476091476
000253F_DK2_H2	-	000253F_DK2_H2.11	12929	12949	21	11900	13343	12939	1443	0.27997227997227997
000253F_DK2_H2	-	000253F_DK2_H2.12	14054	14079	26	13388	16089	14066.5	2701	0.7487967419474268
000253F_DK2_H2	-	000253F_DK2_H2.12	14257	14279	23	13388	16089	14268	2701	0.6741947426878934
000253F_DK2_H2	-	000253F_DK2_H2.12	14634	14657	24	13388	16089	14645.5	2701	0.5344316919659385
000253F_DK2_H2	-	000253F_DK2_H2.12	15061	15085	25	13388	16089	15073	2701	0.3761569788967049
000253F_DK2_H2	-	000253F_DK2_H2.12	15385	15410	26	13388	16089	15397.5	2701	0.2560162902628656
000253F_DK2_H2	-	000253F_DK2_H2.12	15637	15722	86	13388	16089	15679.5	2701	0.15161051462421327
000253F_DK2_H2	-	000253F_DK2_H2.12	15863	15884	22	13388	16089	15873.5	2701	0.07978526471677157
000253F_DK2_H2	-	000253F_DK2_H2.12	16012	16033	22	13388	16089	16022.5	2701	0.024620510921880785
000253F_DK2_H2	+	000253F_DK2_H2.13	16557	16580	24	19007	16453	16568.5	2554	0.04522317932654659
000253F_DK2_H2	+	000253F_DK2_H2.13	16904	16928	25	19007	16453	16916	2554	0.18128425998433828
000253F_DK2_H2	+	000253F_DK2_H2.13	17189	17268	80	19007	16453	17228.5	2554	0.3036413469068128
000253F_DK2_H2	+	000253F_DK2_H2.13	17489	17586	98	19007	16453	17537.5	2554	0.4246280344557557
000253F_DK2_H2	+	000253F_DK2_H2.13	17883	17954	72	19007	16453	17918.5	2554	0.5738057948316366
000253F_DK2_H2	+	000253F_DK2_H2.13	18365	18389	25	19007	16453	18377	2554	0.7533281127642913
000253F_DK2_H2	+	000253F_DK2_H2.13	18862	18883	22	19007	16453	18872.5	2554	0.9473375097885669
000253F_DK2_H2	+	000253F_DK2_H2.14	19692	19716	25	27323	19462	19704	7861	0.030784887418903447
000253F_DK2_H2	+	000253F_DK2_H2.14	19859	19881	23	27323	19462	19870	7861	0.05190179366492813
000253F_DK2_H2	+	000253F_DK2_H2.14	26115	26142	28	27323	19462	26128.5	7861	0.8480473222236357
000253F_DK2_H2	+	000253F_DK2_H2.14	26793	26818	26	27323	19462	26805.5	7861	0.9341686808294111
000253F_DK2_H2	+	000253F_DK2_H2.15	27926	27950	25	28602	27658	27938	944	0.2966101694915254
000253F_DK2_H2	+	000253F_DK2_H2.15	28032	28056	25	28602	27658	28044	944	0.4088983050847458
000253F_DK2_H2	+	000253F_DK2_H2.15	28134	28209	76	28602	27658	28171.5	944	0.5439618644067796
000253F_DK2_H2	+	000253F_DK2_H2.15	28310	28331	22	28602	27658	28320.5	944	0.7018008474576272
000253F_DK2_H2	+	000253F_DK2_H2.16	28807	28832	26	29488	28604	28819.5	884	0.24377828054298642
000253F_DK2_H2	+	000253F_DK2_H2.16	29022	29091	70	29488	28604	29056.5	884	0.5118778280542986
000253F_DK2_H2	+	000253F_DK2_H2.16	29331	29352	22	29488	28604	29341.5	884	0.8342760180995475
000253F_DK2_H2	+	000253F_DK2_H2.17	30229	30248	20	31270	29501	30238.5	1769	0.41690220463538724
000253F_DK2_H2	+	000253F_DK2_H2.17	30572	30593	22	31270	29501	30582.5	1769	0.6113623516110797
000253F_DK2_H2	+	000253F_DK2_H2.19	32945	32964	20	36793	32724	32954.5	4069	0.056647825018432046
000254F_DK2_H1	+	000254F_DK2_H1.6	16050	16074	25	17715	15825	16062	1890	0.1253968253968254
000254F_DK2_H1	+	000254F_DK2_H1.6	16285	16308	24	17715	15825	16296.5	1890	0.24947089947089948
000254F_DK2_H1	+	000254F_DK2_H1.6	16526	16550	25	17715	15825	16538	1890	0.3772486772486772
000254F_DK2_H1	+	000254F_DK2_H1.6	16788	16817	30	17715	15825	16802.5	1890	0.5171957671957672
000254F_DK2_H1	+	000254F_DK2_H1.6	17119	17149	31	17715	15825	17134	1890	0.6925925925925925
000254F_DK2_H1	+	000254F_DK2_H1.6	17287	17309	23	17715	15825	17298	1890	0.7793650793650794
000254F_DK2_H1	+	000254F_DK2_H1.6	17446	17466	21	17715	15825	17456	1890	0.8629629629629629
000254F_DK2_H1	+	000254F_DK2_H1.6	17589	17612	24	17715	15825	17600.5	1890	0.9394179894179894
000254F_DK2_H1	-	000254F_DK2_H1.12	35921	35954	34	35003	37379	35937.5	2376	0.6066919191919192
000254F_DK2_H1	-	000254F_DK2_H1.12	37084	37105	22	35003	37379	37094.5	2376	0.11973905723905724
000254F_DK2_H2	-	000254F_DK2_H2.1	3243	3264	22	1096	5754	3253.5	4658	0.5368183769858308
000254F_DK2_H2	-	000254F_DK2_H2.1	3411	3432	22	1096	5754	3421.5	4658	0.5007513954486904
000254F_DK2_H2	-	000254F_DK2_H2.1	3938	3963	26	1096	5754	3950.5	4658	0.38718334048948044
000254F_DK2_H2	-	000254F_DK2_H2.1	5576	5598	23	1096	5754	5587	4658	0.035852297123228856
000254F_DK2_H2	-	000254F_DK2_H2.4	10992	11015	24	10881	12072	11003.5	1191	0.8971452560873215
000254F_DK2_H2	-	000254F_DK2_H2.4	11082	11106	25	10881	12072	11094	1191	0.8211586901763224
000254F_DK2_H2	-	000254F_DK2_H2.4	11169	11194	26	10881	12072	11181.5	1191	0.7476910159529807
000254F_DK2_H2	+	000254F_DK2_H2.5	14106	14203	98	15746	12941	14154.5	2805	0.43262032085561497
000254F_DK2_H2	+	000254F_DK2_H2.5	15334	15356	23	15746	12941	15345	2805	0.8570409982174688
000254F_DK2_H2	-	000254F_DK2_H2.8	18027	18047	21	17656	19188	18037	1532	0.7513054830287206
000254F_DK2_H2	-	000254F_DK2_H2.8	18122	18142	21	17656	19188	18132	1532	0.6892950391644909
000254F_DK2_H2	-	000254F_DK2_H2.9	19444	19467	24	19239	20114	19455.5	875	0.7525714285714286
000254F_DK2_H2	-	000254F_DK2_H2.9	19671	19692	22	19239	20114	19681.5	875	0.4942857142857143
000254F_DK2_H2	-	000254F_DK2_H2.9	19932	19954	23	19239	20114	19943	875	0.19542857142857142
000254F_DK2_H2	-	000254F_DK2_H2.10	20350	20372	23	20142	33065	20361	12923	0.9830534705563724
000254F_DK2_H2	-	000254F_DK2_H2.10	24599	24621	23	20142	33065	24610	12923	0.6542598467848023
000254F_DK2_H2	-	000254F_DK2_H2.10	26833	26855	23	20142	33065	26844	12923	0.4813897701772034
000254F_DK2_H2	-	000254F_DK2_H2.10	27636	27661	26	20142	33065	27648.5	12923	0.41913642343109186
000254F_DK2_H2	-	000254F_DK2_H2.10	28974	28996	23	20142	33065	28985	12923	0.3157161649771725
000254F_DK2_H2	-	000254F_DK2_H2.10	29107	29131	25	20142	33065	29119	12923	0.3053470556372359
000254F_DK2_H2	+	000254F_DK2_H2.11	33796	33820	25	34619	33548	33808	1071	0.24276377217553688
